web-scraper-order,web-scraper-start-url,start_page_link,start_page_link-href,city_selector,city_selector-href,page_city_selector,page_city_selector-href,hotelLinkHrefName,hotelLinkHref
"1577492040-25182","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g316030-oa30-Wasaga_Beach_Ontario-Hotels.html#BODYCON","Casa Cottages","https://www.tripadvisor.ca/Hotel_Review-g316030-d12364538-Reviews-Casa_Cottages-Wasaga_Beach_Ontario.html"
"1577491395-23775","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","La Maison Sous Les Arbres","https://www.tripadvisor.ca/Hotel_Review-g155034-d9853666-Reviews-La_Maison_Sous_Les_Arbres-Shawinigan_Quebec.html"
"1577491217-23539","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#102Rocky Harbour Hotels(43)","https://www.tripadvisor.ca/Hotels-g499205-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499205-oa30-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html#BODYCON","Maddie's Landing","https://www.tripadvisor.ca/Hotel_Review-g499205-d15239762-Reviews-Maddie_s_Landing-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and.html"
"1577491378-23746","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#92Tadoussac Hotels(36)","https://www.tripadvisor.ca/Hotels-g155036-Tadoussac_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155036-oa30-Tadoussac_Quebec-Hotels.html#BODYCON","Maison de la Mairesse","https://www.tripadvisor.ca/Hotel_Review-g155036-d3364237-Reviews-Maison_de_la_Mairesse-Tadoussac_Quebec.html"
"1577491546-23979","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#83North Vancouver Hotels(68)","https://www.tripadvisor.ca/Hotels-g181717-North_Vancouver_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181717-oa30-North_Vancouver_British_Columbia-Hotels.html#BODYCON","inn Penzance","https://www.tripadvisor.ca/Hotel_Review-g181717-d579289-Reviews-Inn_Penzance-North_Vancouver_British_Columbia.html"
"1577491606-24069","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#80Gaspe Hotels(40)","https://www.tripadvisor.ca/Hotels-g494965-Gaspe_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g494965-oa30-Gaspe_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Gite Le Meilleur des 2 Mondes Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g494965-d7757041-Reviews-Gite_Le_Meilleur_des_2_Mondes_Bed_Breakfast-Gaspe_Gaspesie_Region_Quebec.html"
"1577491976-24968","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#49Moncton Hotels(71)","https://www.tripadvisor.ca/Hotels-g154958-Moncton_New_Brunswick-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154958-oa30-Moncton_New_Brunswick-Hotels.html#BODYCON","Premiere Suites Moncton","https://www.tripadvisor.ca/Hotel_Review-g154958-d6631395-Reviews-Premiere_Suites_Moncton-Moncton_New_Brunswick.html"
"1577491803-24534","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#63Burnaby Hotels(81)","https://www.tripadvisor.ca/Hotels-g181793-Burnaby_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181793-oa30-Burnaby_British_Columbia-Hotels.html#BODYCON","Metrotown Family Home","https://www.tripadvisor.ca/Hotel_Review-g181793-d15354412-Reviews-Metrotown_Family_Home-Burnaby_British_Columbia.html"
"1577491329-23699","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#94Qualicum Beach Hotels(56)","https://www.tripadvisor.ca/Hotels-g182150-Qualicum_Beach_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182150-oa30-Qualicum_Beach_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Lighthouse Motel","https://www.tripadvisor.ca/Hotel_Review-g182150-d581202-Reviews-Lighthouse_Motel-Qualicum_Beach_Vancouver_Island_British_Columbia.html"
"1577491967-24930","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","The Talbot","https://www.tripadvisor.ca/Hotel_Review-g154995-d2439947-Reviews-The_Talbot-London_Ontario.html"
"1577491395-23785","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","Aux Berges du St-Maurice","https://www.tripadvisor.ca/Hotel_Review-g2308716-d2690572-Reviews-Aux_Berges_du_St_Maurice-Saint_Jean_des_Piles_Shawinigan_Quebec.html"
"1577491944-24869","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","Batnuni Lake Resort","https://www.tripadvisor.ca/Hotel_Review-g154938-d4290763-Reviews-Batnuni_Lake_Resort-Prince_George_British_Columbia.html"
"1577492029-25151","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#44Whitehorse Hotels(86)","https://www.tripadvisor.ca/Hotels-g155047-Whitehorse_Yukon-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155047-oa30-Whitehorse_Yukon-Hotels.html#BODYCON","Casey's Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g155047-d1085115-Reviews-Casey_s_Bed_Breakfast-Whitehorse_Yukon.html"
"1577491774-24484","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#65Clearwater Hotels(50)","https://www.tripadvisor.ca/Hotels-g182209-Clearwater_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182209-oa30-Clearwater_British_Columbia-Hotels.html#BODYCON","Birch Island Campground","https://www.tripadvisor.ca/Hotel_Review-g182209-d4713229-Reviews-Birch_Island_Campground-Clearwater_British_Columbia.html"
"1577491698-24272","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#72Baie-St-Paul Hotels(45)","https://www.tripadvisor.ca/Hotels-g316031-Baie_St_Paul_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g316031-oa30-Baie_St_Paul_Quebec-Hotels.html#BODYCON","Auberge Cap-aux-corbeaux","https://www.tripadvisor.ca/Hotel_Review-g316031-d569501-Reviews-Auberge_Cap_aux_corbeaux-Baie_St_Paul_Quebec.html"
"1577491439-23841","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#88Kenora Hotels(43)","https://www.tripadvisor.ca/Hotels-g181749-Kenora_Kenora_District_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181749-oa30-Kenora_Kenora_District_Ontario-Hotels.html#BODYCON","Perch Bay Resort","https://www.tripadvisor.ca/Hotel_Review-g181749-d4303483-Reviews-Perch_Bay_Resort-Kenora_Kenora_District_Ontario.html"
"1577491737-24390","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#68Windsor Hotels(49)","https://www.tripadvisor.ca/Hotels-g155021-Windsor_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155021-oa30-Windsor_Ontario-Hotels.html#BODYCON","Tooba Motel","https://www.tripadvisor.ca/Hotel_Review-g155021-d1391473-Reviews-Tooba_Motel-Windsor_Ontario.html"
"1577491935-24841","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#53Sudbury Hotels(73)","https://www.tripadvisor.ca/Hotels-g155016-Sudbury_Northeastern_Ontario_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155016-oa30-Sudbury_Northeastern_Ontario_Ontario-Hotels.html#BODYCON","Richard Lake Motel","https://www.tripadvisor.ca/Hotel_Review-g155016-d1390825-Reviews-Richard_Lake_Motel-Sudbury_Northeastern_Ontario_Ontario.html"
"1577491690-24248","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#73Red Deer Hotels(44)","https://www.tripadvisor.ca/Hotels-g154921-Red_Deer_Alberta-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154921-oa30-Red_Deer_Alberta-Hotels.html#BODYCON","Western Budget Motel Red Deer #2","https://www.tripadvisor.ca/Hotel_Review-g154921-d1759763-Reviews-Western_Budget_Motel_Red_Deer_2-Red_Deer_Alberta.html"
"1577491021-23186","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#119Port Alberni Hotels(35)","https://www.tripadvisor.ca/Hotels-g181778-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181778-oa30-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Edelweiss Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g181778-d185800-Reviews-Edelweiss_Bed_and_Breakfast-Port_Alberni_Alberni_Clayoquot_Regional_District_Vancouver_.html"
"1577492047-25209","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#42Magog Hotels(80)","https://www.tripadvisor.ca/Hotels-g182142-Magog_Quebec-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g182142-oa60-Magog_Quebec-Hotels.html#BODYCON","Motel de la Montagne","https://www.tripadvisor.ca/Hotel_Review-g776554-d1208925-Reviews-Motel_de_la_Montagne-Orford_Magog_Quebec.html"
"1577491035-23206","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#118Dartmouth Hotels(56)","https://www.tripadvisor.ca/Hotels-g154974-Dartmouth_Halifax_Regional_Municipality_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154974-oa30-Dartmouth_Halifax_Regional_Municipality_Nova_Scotia-Hotels.html#BODYCON","Nadia's B&B","https://www.tripadvisor.ca/Hotel_Review-g154974-d17234019-Reviews-Nadia_s_B_B-Dartmouth_Halifax_Regional_Municipality_Nova_Scotia.html"
"1577491901-24733","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#56Kawartha Lakes Hotels(92)","https://www.tripadvisor.ca/Hotels-g499267-Kawartha_Lakes_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499267-oa30-Kawartha_Lakes_Ontario-Hotels.html#BODYCON","Stone Fountain Motel","https://www.tripadvisor.ca/Hotel_Review-g796987-d1473637-Reviews-Stone_Fountain_Motel-Fenelon_Falls_Kawartha_Lakes_Ontario.html"
"1577491395-23784","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","Aux Traditions","https://www.tripadvisor.ca/Hotel_Review-g2308716-d2718975-Reviews-Aux_Traditions-Saint_Jean_des_Piles_Shawinigan_Quebec.html"
"1577491901-24739","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#56Kawartha Lakes Hotels(92)","https://www.tripadvisor.ca/Hotels-g499267-Kawartha_Lakes_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499267-oa30-Kawartha_Lakes_Ontario-Hotels.html#BODYCON","Bridgwood Manor Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g796987-d2268415-Reviews-Bridgwood_Manor_Bed_Breakfast-Fenelon_Falls_Kawartha_Lakes_Ontario.html"
"1577491719-24324","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#70Parry Sound Hotels(50)","https://www.tripadvisor.ca/Hotels-g181742-Parry_Sound_Northeastern_Ontario_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181742-oa30-Parry_Sound_Northeastern_Ontario_Ontario-Hotels.html#BODYCON","Maple Leaf Resort & Cottages","https://www.tripadvisor.ca/Hotel_Review-g181742-d1391698-Reviews-Maple_Leaf_Resort_Cottages-Parry_Sound_Northeastern_Ontario_Ontario.html"
"1577491488-23893","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#86Port Hardy Hotels(38)","https://www.tripadvisor.ca/Hotels-g184839-Port_Hardy_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g184839-oa30-Port_Hardy_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","North Coast Cottages","https://www.tripadvisor.ca/Hotel_Review-g184839-d1468748-Reviews-North_Coast_Cottages-Port_Hardy_Vancouver_Island_British_Columbia.html"
"1577491976-24948","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#49Moncton Hotels(71)","https://www.tripadvisor.ca/Hotels-g154958-Moncton_New_Brunswick-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154958-oa30-Moncton_New_Brunswick-Hotels.html#BODYCON","Bower on Robinson","https://www.tripadvisor.ca/Hotel_Review-g154958-d16489667-Reviews-Bower_on_Robinson-Moncton_New_Brunswick.html"
"1577491217-23530","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#102Rocky Harbour Hotels(43)","https://www.tripadvisor.ca/Hotels-g499205-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499205-oa30-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html#BODYCON","Meeting Hill Cottages","https://www.tripadvisor.ca/Hotel_Review-g499205-d1880438-Reviews-Meeting_Hill_Cottages-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland.html"
"1577491465-23878","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#87Chilliwack Hotels(41)","https://www.tripadvisor.ca/Hotels-g154927-Chilliwack_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154927-oa30-Chilliwack_British_Columbia-Hotels.html#BODYCON","Riverview B&B","https://www.tripadvisor.ca/Hotel_Review-g154927-d1993167-Reviews-Riverview_B_B-Chilliwack_British_Columbia.html"
"1577492051-25225","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#42Magog Hotels(80)","https://www.tripadvisor.ca/Hotels-g182142-Magog_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182142-oa30-Magog_Quebec-Hotels.html#BODYCON","Club Azur Village Resort","https://www.tripadvisor.ca/Hotel_Review-g182142-d183215-Reviews-Club_Azur_Village_Resort-Magog_Quebec.html"
"1577491995-25019","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#47Vernon Hotels(88)","https://www.tripadvisor.ca/Hotels-g154946-Vernon_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154946-oa30-Vernon_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Silver Moon Cottage B&B","https://www.tripadvisor.ca/Hotel_Review-g154946-d1566848-Reviews-Silver_Moon_Cottage_B_B-Vernon_Okanagan_Valley_British_Columbia.html"
"1577491745-24407","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#67Rimouski Hotels(47)","https://www.tripadvisor.ca/Hotels-g182159-Rimouski_Bas_Saint_Laurent_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182159-oa30-Rimouski_Bas_Saint_Laurent_Quebec-Hotels.html#BODYCON","Gite Victoria","https://www.tripadvisor.ca/Hotel_Review-g182159-d2351136-Reviews-Gite_Victoria-Rimouski_Bas_Saint_Laurent_Quebec.html"
"1577491073-23296","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#114Gananoque Hotels(43)","https://www.tripadvisor.ca/Hotels-g182143-Gananoque_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182143-oa30-Gananoque_Ontario-Hotels.html#BODYCON","Spencer's Riverfront Cottages","https://www.tripadvisor.ca/Hotel_Review-g182143-d1733551-Reviews-Spencer_s_Riverfront_Cottages-Gananoque_Ontario.html"
"1577491641-24180","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#77Lunenburg Hotels(50)","https://www.tripadvisor.ca/Hotels-g182187-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182187-oa30-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Wheelhouse Motel (whmotel )","https://www.tripadvisor.ca/Hotel_Review-g182187-d3508202-Reviews-Wheelhouse_Motel_whmotel-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577491913-24779","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#55Saguenay Hotels(59)","https://www.tripadvisor.ca/Hotels-g1144652-Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1144652-oa30-Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec-Hotels.html#BODYCON","Le Gite les 13 Lunes","https://www.tripadvisor.ca/Hotel_Review-g667818-d1580822-Reviews-Le_Gite_les_13_Lunes-La_Baie_Saguenay_Saguenay_Lac_Saint_Jean_Region_Quebec.html"
"1577491967-24928","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","London KOA  Campground","https://www.tripadvisor.ca/Hotel_Review-g154995-d3434700-Reviews-London_KOA_Campground-London_Ontario.html"
"1577491271-23590","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#98Ile d'Orleans Hotels(48)","https://www.tripadvisor.ca/Hotels-g580448-Ile_d_Orleans_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g580448-oa30-Ile_d_Orleans_Quebec-Hotels.html#BODYCON","Gite au Toit Rouge","https://www.tripadvisor.ca/Hotel_Review-g1967810-d3476388-Reviews-Gite_au_Toit_Rouge-Sainte_Petronille_Ile_d_Orleans_Quebec.html"
"1577491790-24521","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#64Campbell River Hotels(57)","https://www.tripadvisor.ca/Hotels-g181792-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181792-oa30-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","The Purple Starfish B&B","https://www.tripadvisor.ca/Hotel_Review-g181792-d4585090-Reviews-The_Purple_Starfish_B_B-Campbell_River_Vancouver_Island_British_Columbia.html"
"1577491729-24356","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#69Perce Hotels(45)","https://www.tripadvisor.ca/Hotels-g182144-Perce_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182144-oa30-Perce_Gaspesie_Region_Quebec-Hotels.html#BODYCON","The Capitain's B&B","https://www.tripadvisor.ca/Hotel_Review-g182144-d1946502-Reviews-The_Capitain_s_B_B-Perce_Gaspesie_Region_Quebec.html"
"1577491062-23284","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#115Riviere du Loup Hotels(31)","https://www.tripadvisor.ca/Hotels-g182149-Riviere_du_Loup_Bas_Saint_Laurent_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182149-oa30-Riviere_du_Loup_Bas_Saint_Laurent_Quebec-Hotels.html#BODYCON","Auberge Amerilys","https://www.tripadvisor.ca/Hotel_Review-g182149-d286183-Reviews-Auberge_Amerilys-Riviere_du_Loup_Bas_Saint_Laurent_Quebec.html"
"1577491665-24210","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#75Sechelt Hotels(70)","https://www.tripadvisor.ca/Hotels-g499146-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499146-oa30-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html#BODYCON","Off the Hook Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g499146-d1729413-Reviews-Off_the_Hook_Bed_and_Breakfast-Sechelt_Sunshine_Coast_British_Columbia.html"
"1577492037-25169","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g316030-oa60-Wasaga_Beach_Ontario-Hotels.html#BODYCON","Tony B Villas","https://www.tripadvisor.ca/Hotel_Review-g316030-d15562195-Reviews-Tony_B_Villas-Wasaga_Beach_Ontario.html"
